,Sneaker Name,Shoe Size,Retail Price,Resell Price,Release Date,Order Date,Red,Black,White,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,release_season,release_year,order_season,order_year
247,adidas-yeezy-boost-350-v2-static,14.0,220,310.25,2018-12-27,2018-12-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
248,adidas-yeezy-boost-350-v2-static,14.5,220,402.0,2018-12-27,2018-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
249,adidas-yeezy-boost-350-v2-static,16.0,220,625.0,2018-12-27,2018-12-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
250,adidas-yeezy-boost-350-v2-static-reflective,4.0,220,455.43333333333334,2018-12-26,2018-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
251,adidas-yeezy-boost-350-v2-static-reflective,4.5,220,472.8804347826087,2018-12-26,2018-12-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
252,adidas-yeezy-boost-350-v2-static-reflective,5.0,220,474.925,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
253,adidas-yeezy-boost-350-v2-static-reflective,5.5,220,470.3066037735849,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
254,adidas-yeezy-boost-350-v2-static-reflective,6.0,220,480.5985401459854,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
255,adidas-yeezy-boost-350-v2-static-reflective,6.5,220,571.575,2018-12-26,2018-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
256,adidas-yeezy-boost-350-v2-static-reflective,7.0,220,487.82278481012656,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
257,adidas-yeezy-boost-350-v2-static-reflective,7.5,220,492.4468085106383,2018-12-26,2018-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
258,adidas-yeezy-boost-350-v2-static-reflective,8.0,220,462.3387978142076,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
259,adidas-yeezy-boost-350-v2-static-reflective,8.5,220,463.7647058823529,2018-12-26,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
260,adidas-yeezy-boost-350-v2-static-reflective,9.0,220,452.11347517730496,2018-12-26,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
261,adidas-yeezy-boost-350-v2-static-reflective,9.5,220,458.1484848484848,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
262,adidas-yeezy-boost-350-v2-static-reflective,10.0,220,458.8775510204082,2018-12-26,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
263,adidas-yeezy-boost-350-v2-static-reflective,10.5,220,466.97975708502025,2018-12-26,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
264,adidas-yeezy-boost-350-v2-static-reflective,11.0,220,601.0246913580247,2018-12-26,2018-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
265,adidas-yeezy-boost-350-v2-static-reflective,11.5,220,562.741935483871,2018-12-26,2018-12-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
266,adidas-yeezy-boost-350-v2-static-reflective,12.0,220,447.2694610778443,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
267,adidas-yeezy-boost-350-v2-static-reflective,12.5,220,482.25,2018-12-26,2018-12-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
268,adidas-yeezy-boost-350-v2-static-reflective,13.0,220,576.5454545454545,2018-12-26,2018-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
269,adidas-yeezy-boost-350-v2-static-reflective,14.0,220,362.962962962963,2018-12-26,2018-12-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
270,adidas-yeezy-boost-350-v2-static-reflective,14.5,220,500.0,2018-12-26,2019-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2019
271,adidas-yeezy-boost-350-v2-static-reflective,16.0,220,601.0,2018-12-26,2019-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2019
272,adidas-yeezy-boost-350-v2-zebra,4.0,220,549.1333333333333,2017-02-25,2017-09-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
273,adidas-yeezy-boost-350-v2-zebra,4.5,220,598.3333333333334,2017-02-25,2018-01-12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Winter 2017,2018
274,adidas-yeezy-boost-350-v2-zebra,5.0,220,646.0454545454545,2017-02-25,2017-09-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
275,adidas-yeezy-boost-350-v2-zebra,5.5,220,742.7,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
276,adidas-yeezy-boost-350-v2-zebra,6.0,220,680.0,2017-02-25,2017-09-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
277,adidas-yeezy-boost-350-v2-zebra,6.5,220,637.0588235294117,2017-02-25,2017-09-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
278,adidas-yeezy-boost-350-v2-zebra,7.0,220,582.1481481481482,2017-02-25,2017-09-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
279,adidas-yeezy-boost-350-v2-zebra,7.5,220,569.7916666666666,2017-02-25,2017-09-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
280,adidas-yeezy-boost-350-v2-zebra,8.0,220,537.0422535211268,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
281,adidas-yeezy-boost-350-v2-zebra,8.5,220,557.1764705882352,2017-02-25,2017-09-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
282,adidas-yeezy-boost-350-v2-zebra,9.0,220,553.1101694915254,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
283,adidas-yeezy-boost-350-v2-zebra,9.5,220,574.4262295081967,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
284,adidas-yeezy-boost-350-v2-zebra,10.0,220,574.7345132743363,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
285,adidas-yeezy-boost-350-v2-zebra,10.5,220,585.0094339622641,2017-02-25,2017-09-04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
286,adidas-yeezy-boost-350-v2-zebra,11.0,220,598.9909090909091,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
287,adidas-yeezy-boost-350-v2-zebra,11.5,220,603.5217391304348,2017-02-25,2017-09-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
288,adidas-yeezy-boost-350-v2-zebra,12.0,220,611.9638554216867,2017-02-25,2017-09-04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
289,adidas-yeezy-boost-350-v2-zebra,12.5,220,754.4166666666666,2017-02-25,2017-09-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
290,adidas-yeezy-boost-350-v2-zebra,13.0,220,617.974358974359,2017-02-25,2017-09-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
291,adidas-yeezy-boost-350-v2-zebra,13.5,220,637.625,2017-02-25,2017-09-12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
292,adidas-yeezy-boost-350-v2-zebra,14.0,220,566.6111111111111,2017-02-25,2017-09-01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
293,adidas-yeezy-boost-350-v2-zebra,14.5,220,787.0,2017-02-25,2017-10-29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
294,adidas-yeezy-boost-350-v2-zebra,16.0,220,766.4444444444445,2017-02-25,2017-09-27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
295,adidas-yeezy-boost-350-v2-zebra,17.0,220,825.0,2017-02-25,2017-10-09,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Winter 2017,2017,Fall 2017,2017
296,air-jordan-1-retro-high-off-white-chicago,4.0,190,1610.0,2017-09-09,2018-01-03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Winter 2017,2018
297,air-jordan-1-retro-high-off-white-chicago,4.5,190,1736.0,2017-09-09,2017-11-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
298,air-jordan-1-retro-high-off-white-chicago,5.0,190,1925.0,2017-09-09,2017-11-22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
299,air-jordan-1-retro-high-off-white-chicago,5.5,190,2000.0,2017-09-09,2017-12-27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Winter 2017,2017
300,air-jordan-1-retro-high-off-white-chicago,6.0,190,2300.0,2017-09-09,2017-11-25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
301,air-jordan-1-retro-high-off-white-chicago,6.5,190,2762.5,2017-09-09,2017-11-23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
302,air-jordan-1-retro-high-off-white-chicago,7.0,190,1800.3333333333333,2017-09-09,2017-10-01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
303,air-jordan-1-retro-high-off-white-chicago,7.5,190,1734.0,2017-09-09,2017-09-22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
304,air-jordan-1-retro-high-off-white-chicago,8.0,190,1797.5172413793102,2017-09-09,2017-09-19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
305,air-jordan-1-retro-high-off-white-chicago,8.5,190,1729.857142857143,2017-09-09,2017-11-06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
306,air-jordan-1-retro-high-off-white-chicago,9.0,190,1624.1568627450981,2017-09-09,2017-09-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
307,air-jordan-1-retro-high-off-white-chicago,9.5,190,1738.9714285714285,2017-09-09,2017-09-14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
308,air-jordan-1-retro-high-off-white-chicago,10.0,190,1638.495145631068,2017-09-09,2017-09-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
309,air-jordan-1-retro-high-off-white-chicago,10.5,190,1661.8333333333333,2017-09-09,2017-09-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
310,air-jordan-1-retro-high-off-white-chicago,11.0,190,1604.6904761904761,2017-09-09,2017-09-14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
311,air-jordan-1-retro-high-off-white-chicago,11.5,190,1529.6216216216217,2017-09-09,2017-11-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
312,air-jordan-1-retro-high-off-white-chicago,12.0,190,1682.9411764705883,2017-09-09,2017-09-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
313,air-jordan-1-retro-high-off-white-chicago,13.0,190,1438.4150943396226,2017-09-09,2017-09-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
314,air-jordan-1-retro-high-off-white-chicago,14.0,190,1363.25,2017-09-09,2017-11-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fall 2017,2017,Fall 2017,2017
315,air-jordan-1-retro-high-off-white-university-blue,4.0,190,759.9295774647887,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
316,air-jordan-1-retro-high-off-white-university-blue,4.5,190,784.6376811594203,2018-06-23,2018-06-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
317,air-jordan-1-retro-high-off-white-university-blue,5.0,190,840.9152542372881,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
318,air-jordan-1-retro-high-off-white-university-blue,5.5,190,826.271186440678,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
319,air-jordan-1-retro-high-off-white-university-blue,6.0,190,720.2119205298013,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
320,air-jordan-1-retro-high-off-white-university-blue,6.5,190,727.0540540540541,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
321,air-jordan-1-retro-high-off-white-university-blue,7.0,190,794.5283018867924,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
322,air-jordan-1-retro-high-off-white-university-blue,7.5,190,888.7,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
323,air-jordan-1-retro-high-off-white-university-blue,8.0,190,1015.568,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
324,air-jordan-1-retro-high-off-white-university-blue,8.5,190,1038.748031496063,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
325,air-jordan-1-retro-high-off-white-university-blue,9.0,190,1039.4817518248176,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
326,air-jordan-1-retro-high-off-white-university-blue,9.5,190,965.4611398963731,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
327,air-jordan-1-retro-high-off-white-university-blue,10.0,190,853.0328467153284,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
328,air-jordan-1-retro-high-off-white-university-blue,10.5,190,786.1241379310345,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
329,air-jordan-1-retro-high-off-white-university-blue,11.0,190,755.4285714285714,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
330,air-jordan-1-retro-high-off-white-university-blue,11.5,190,749.3888888888889,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
331,air-jordan-1-retro-high-off-white-university-blue,12.0,190,731.4460093896714,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
332,air-jordan-1-retro-high-off-white-university-blue,12.5,190,864.4444444444445,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
333,air-jordan-1-retro-high-off-white-university-blue,13.0,190,716.4016393442623,2018-06-23,2018-06-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
334,air-jordan-1-retro-high-off-white-university-blue,14.0,190,666.280701754386,2018-06-23,2018-06-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
335,air-jordan-1-retro-high-off-white-university-blue,15.0,190,857.4444444444445,2018-06-23,2018-06-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
336,air-jordan-1-retro-high-off-white-university-blue,17.0,190,2250.0,2018-06-23,2018-08-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Summer 2018,2018,Summer 2018,2018
337,air-jordan-1-retro-high-off-white-white,7.0,190,1878.5714285714287,2018-03-03,2018-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
338,air-jordan-1-retro-high-off-white-white,7.5,190,1665.0,2018-03-03,2018-03-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
339,air-jordan-1-retro-high-off-white-white,8.0,190,1994.0,2018-03-03,2018-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
340,air-jordan-1-retro-high-off-white-white,8.5,190,2002.4444444444443,2018-03-03,2018-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
341,air-jordan-1-retro-high-off-white-white,9.0,190,1959.44,2018-03-03,2018-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
342,air-jordan-1-retro-high-off-white-white,9.5,190,1951.8,2018-03-03,2018-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
343,air-jordan-1-retro-high-off-white-white,10.0,190,1803.5,2018-03-03,2018-03-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
344,air-jordan-1-retro-high-off-white-white,10.5,190,1832.0833333333333,2018-03-03,2018-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
345,air-jordan-1-retro-high-off-white-white,11.0,190,1787.3714285714286,2018-03-03,2018-02-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Winter 2018,2018
346,air-jordan-1-retro-high-off-white-white,11.5,190,1768.5625,2018-03-03,2018-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
347,air-jordan-1-retro-high-off-white-white,12.0,190,1653.7941176470588,2018-03-03,2018-02-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Winter 2018,2018
348,air-jordan-1-retro-high-off-white-white,12.5,190,1624.8333333333333,2018-03-03,2018-04-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
349,air-jordan-1-retro-high-off-white-white,13.0,190,1679.48,2018-03-03,2018-03-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
350,air-jordan-1-retro-high-off-white-white,14.0,190,1883.5833333333333,2018-03-03,2018-03-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
351,air-jordan-1-retro-high-off-white-white,15.0,190,1603.0,2018-03-03,2018-03-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
352,air-jordan-1-retro-high-off-white-white,16.0,190,2055.3333333333335,2018-03-03,2018-05-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring 2018,2018,Spring 2018,2018
353,nike-air-force-1-low-off-white,4.0,170,765.0,2017-11-01,2017-12-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Winter 2017,2017
354,nike-air-force-1-low-off-white,4.5,170,825.0,2017-11-01,2017-12-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Winter 2017,2017
355,nike-air-force-1-low-off-white,5.0,170,1350.0,2017-11-01,2017-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
356,nike-air-force-1-low-off-white,6.0,170,874.5714285714286,2017-11-01,2017-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
357,nike-air-force-1-low-off-white,6.5,170,650.0,2017-11-01,2017-12-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Winter 2017,2017
358,nike-air-force-1-low-off-white,7.0,170,716.6666666666666,2017-11-01,2017-11-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
359,nike-air-force-1-low-off-white,7.5,170,1003.2727272727273,2017-11-01,2017-11-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
360,nike-air-force-1-low-off-white,8.0,170,797.28,2017-11-01,2017-10-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
361,nike-air-force-1-low-off-white,8.5,170,744.4736842105264,2017-11-01,2017-11-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
362,nike-air-force-1-low-off-white,9.0,170,765.0612244897959,2017-11-01,2017-11-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
363,nike-air-force-1-low-off-white,9.5,170,691.14,2017-11-01,2017-11-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
364,nike-air-force-1-low-off-white,10.0,170,646.0,2017-11-01,2017-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
365,nike-air-force-1-low-off-white,10.5,170,613.7741935483871,2017-11-01,2017-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
366,nike-air-force-1-low-off-white,11.0,170,681.5238095238095,2017-11-01,2017-11-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
367,nike-air-force-1-low-off-white,11.5,170,603.0,2017-11-01,2017-11-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
368,nike-air-force-1-low-off-white,12.0,170,612.9310344827586,2017-11-01,2017-10-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
369,nike-air-force-1-low-off-white,13.0,170,572.2258064516129,2017-11-01,2017-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
370,nike-air-force-1-low-off-white,14.0,170,669.0,2017-11-01,2017-10-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fall 2017,2017,Fall 2017,2017
371,nike-air-force-1-low-off-white-black-white,4.0,170,382.5652173913044,2018-12-19,2018-12-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
372,nike-air-force-1-low-off-white-black-white,4.5,170,392.1904761904762,2018-12-19,2018-12-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
373,nike-air-force-1-low-off-white-black-white,5.0,170,412.25,2018-12-19,2018-12-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winter 2018,2018,Winter 2018,2018
